Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
400961;1000009251956383600;63721295321045;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400962;1000009251966362200;63721295321062;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400963;1000009251976393700;63721295321062;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400964;1000009251986332400;63721295321078;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400965;1000009251996526500;63721295321078;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400966;1000009252013225700;63721295321095;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400967;1000009252016650400;63721295321111;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400968;1000009252026531100;63721295321111;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400969;1000009252036535700;63721295321128;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400970;1000009252046515000;63721295321128;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400971;1000009252056658100;63721295321145;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400972;1000009252066678100;63721295321162;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400973;1000009252076625100;63721295321162;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400974;1000009252086600400;63721295321178;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400976;1000009252106575200;63721295321195;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400977;1000009252116780400;63721295321212;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400978;1000009252126775100;63721295321212;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400979;1000009252136736200;63721295321228;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400980;1000009252146828700;63721295321245;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400981;1000009252156740000;63721295321245;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400982;1000009252166868700;63721295321261;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400983;1000009252176719700;63721295321261;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400984;1000009252186848800;63721295321278;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400985;1000009252196941900;63721295321295;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400986;1000009252206848900;63721295321295;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400987;1000009252216981600;63721295321311;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400988;1000009252226931000;63721295321311;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400989;1000009252236966300;63721295321328;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400990;1000009252247056200;63721295321344;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400991;1000009252257006000;63721295321344;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400992;1000009252266997400;63721295321361;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400993;1000009252277039500;63721295321361;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400994;1000009252286985300;63721295321378;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400995;1000009252297112200;63721295321395;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400996;1000009252307050500;63721295321395;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400997;1000009252317116400;63721295321412;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400998;1000009252327153100;63721295321412;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
400999;1000009252337124300;63721295321428;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401000;1000009252347228100;63721295321445;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401001;1000009252357116100;63721295321445;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401002;1000009252367144400;63721295321461;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401003;1000009252377264600;63721295321461;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401004;1000009252387267500;63721295321478;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401005;1000009252397299000;63721295321495;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401006;1000009252407243800;63721295321495;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401007;1000009252417347600;63721295321511;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401008;1000009252427273200;63721295321511;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401009;1000009252437350400;63721295321528;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401010;1000009252447398300;63721295321545;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401011;1000009252457391500;63721295321545;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401012;1000009252467385800;63721295321562;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401013;1000009252477391700;63721295321562;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401014;1000009252487358400;63721295321578;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401015;1000009252497621200;63721295321595;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401016;1000009252507532900;63721295321595;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401017;1000009252517566400;63721295321612;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401018;1000009252527487800;63721295321612;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401019;1000009252537444000;63721295321628;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401020;1000009252547553100;63721295321645;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401021;1000009252557523900;63721295321645;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401022;1000009252567582700;63721295321661;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401023;1000009252577686100;63721295321661;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401024;1000009252587614200;63721295321679;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401025;1000009252597712200;63721295321695;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401026;1000009252607712800;63721295321695;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401027;1000009252617745800;63721295321712;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401028;1000009252627849000;63721295321712;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401029;1000009252637743900;63721295321729;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401030;1000009252647842800;63721295321745;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401031;1000009252657758800;63721295321745;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401032;1000009252667713800;63721295321762;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401033;1000009252677818800;63721295321762;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401034;1000009252687836000;63721295321778;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401035;1000009252697937400;63721295321795;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401036;1000009252707836700;63721295321795;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401037;1000009252717869500;63721295321811;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401038;1000009252727931900;63721295321811;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401039;1000009252737878200;63721295321828;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401040;1000009252747965300;63721295321845;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401041;1000009252758042700;63721295321845;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401042;1000009252768042000;63721295321862;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401043;1000009252778077300;63721295321862;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401044;1000009252788003200;63721295321878;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401045;1000009252798076400;63721295321895;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401046;1000009252807946400;63721295321895;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401047;1000009252818212800;63721295321911;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401048;1000009252828154800;63721295321911;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401049;1000009252838111000;63721295321928;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401050;1000009252848183100;63721295321944;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401051;1000009252858127600;63721295321944;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401052;1000009252868127700;63721295321962;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401053;1000009252878280000;63721295321962;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401054;1000009252888266000;63721295321978;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401055;1000009252898249700;63721295321995;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401056;1000009252908186900;63721295321995;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401057;1000009252918243800;63721295322011;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401058;1000009252928232800;63721295322011;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401059;1000009252938248600;63721295322028;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401060;1000009252948427300;63721295322045;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401061;1000009252958346100;63721295322045;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401062;1000009252968387700;63721295322062;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401063;1000009252978369300;63721295322062;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401064;1000009252988360000;63721295322078;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401065;1000009252998403900;63721295322095;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401066;1000009253008596800;63721295322095;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401067;1000009253024035300;63721295322112;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401068;1000009253028491200;63721295322112;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401069;1000009253038505600;63721295322128;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401070;1000009253048530800;63721295322145;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401071;1000009253058505900;63721295322145;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401072;1000009253068589600;63721295322162;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401073;1000009253078611200;63721295322162;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401074;1000009253088623000;63721295322179;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401075;1000009253098718500;63721295322195;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401076;1000009253108634000;63721295322195;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401077;1000009253118610600;63721295322212;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401078;1000009253128600500;63721295322212;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401079;1000009253138754300;63721295322229;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401080;1000009253148851300;63721295322245;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401081;1000009253158834600;63721295322245;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401082;1000009253168768100;63721295322262;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401083;1000009253178747600;63721295322262;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401084;1000009253188709800;63721295322278;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401085;1000009253198918400;63721295322295;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401086;1000009253208865100;63721295322295;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401087;1000009253218972500;63721295322311;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401088;1000009253228878700;63721295322311;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401089;1000009253238885400;63721295322328;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401090;1000009253248913800;63721295322345;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401091;1000009253259036400;63721295322345;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401092;1000009253268926500;63721295322362;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401093;1000009253279028200;63721295322362;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401094;1000009253289003300;63721295322378;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401095;1000009253299082600;63721295322395;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401096;1000009253308941300;63721295322395;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401097;1000009253319104800;63721295322412;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401098;1000009253329126900;63721295322412;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401099;1000009253339138100;63721295322429;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401100;1000009253349129300;63721295322445;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401101;1000009253359114000;63721295322445;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401102;1000009253369100800;63721295322462;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401103;1000009253379180100;63721295322462;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401104;1000009253389224000;63721295322479;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401105;1000009253399276600;63721295322495;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401106;1000009253409259500;63721295322495;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401107;1000009253419287700;63721295322512;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401108;1000009253429217100;63721295322512;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401109;1000009253439250400;63721295322528;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401110;1000009253449398700;63721295322545;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401111;1000009253459395500;63721295322545;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401112;1000009253469318600;63721295322561;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401113;1000009253479437300;63721295322561;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401114;1000009253489315900;63721295322578;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401115;1000009253499408800;63721295322595;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401116;1000009253509499100;63721295322595;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401117;1000009253519514000;63721295322612;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401118;1000009253529490700;63721295322612;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401119;1000009253539454000;63721295322628;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401120;1000009253549523000;63721295322645;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401121;1000009253559493800;63721295322645;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401122;1000009253569493100;63721295322662;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401123;1000009253579638400;63721295322662;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401124;1000009253589592500;63721295322679;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401125;1000009253599662400;63721295322695;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401126;1000009253609646200;63721295322695;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401127;1000009253619663000;63721295322712;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401128;1000009253629603600;63721295322712;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401129;1000009253639734500;63721295322729;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401130;1000009253649748100;63721295322745;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401131;1000009253659740500;63721295322745;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401132;1000009253669711300;63721295322762;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401133;1000009253679747000;63721295322762;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401134;1000009253689700600;63721295322779;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401135;1000009253699919800;63721295322795;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401136;1000009253709815600;63721295322795;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401137;1000009253719950300;63721295322812;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401138;1000009253729876300;63721295322812;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401139;1000009253739880900;63721295322828;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401140;1000009253749976900;63721295322845;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401141;1000009253759862200;63721295322845;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401142;1000009253769932700;63721295322862;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401143;1000009253780055300;63721295322862;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401144;1000009253789971700;63721295322878;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401145;1000009253800048000;63721295322896;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401146;1000009253810044900;63721295322896;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401147;1000009253820034900;63721295322912;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401148;1000009253830124900;63721295322912;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401149;1000009253840130900;63721295322929;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401150;1000009253850159000;63721295322945;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401151;1000009253860143400;63721295322945;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401152;1000009253870052400;63721295322962;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
401153;1000009253880148100;63721295322962;(0.000, -1.300, 0.000);(0.000, 0.000, 0.000);INVALID;;;INVALID;;;;INVALID;;;;;
